subject,condition,replication,leg,joint,time,angle
1,3,4,1,2,42,3.461501941
1,3,4,1,2,43,3.174482594
1,3,4,1,2,44,2.926759602
1,3,4,1,2,45,2.741530717
1,3,4,1,2,46,2.643197793
1,3,4,1,2,47,2.652483944
1,3,4,1,2,48,2.784452457
1,3,4,1,2,49,3.048317923
1,3,4,1,2,50,3.447374136
1,3,4,1,2,51,3.97812302
1,3,4,1,2,52,4.629532278
1,3,4,1,2,53,5.384277664
1,3,4,1,2,54,6.223630173
1,3,4,1,2,55,7.136042824
1,3,4,1,2,56,8.127135592
1,3,4,1,2,57,9.225964968
1,3,4,1,2,58,10.4837754
1,3,4,1,2,59,11.96387303
1,3,4,1,2,60,13.72645295
1,3,4,1,2,61,15.81414621
1,3,4,1,2,62,18.2426954
1,3,4,1,2,63,20.99838161
1,3,4,1,2,64,24.03999292
1,3,4,1,2,65,27.3042095
1,3,4,1,2,66,30.71386985
1,3,4,1,2,67,34.18825204
1,3,4,1,2,68,37.65038375
1,3,4,1,2,69,41.02719159
1,3,4,1,2,70,44.24473265
1,3,4,1,2,71,47.22602258
1,3,4,1,2,72,49.89637768
1,3,4,1,2,73,52.19376511
1,3,4,1,2,74,54.07670326
1,3,4,1,2,75,55.52484547
1,3,4,1,2,76,56.53197409
1,3,4,1,2,77,57.09686171
1,3,4,1,2,78,57.21753682
1,3,4,1,2,79,56.89176118
1,3,4,1,2,80,56.12195229
1,3,4,1,2,81,54.92021967
1,3,4,1,2,82,53.30963986
1,3,4,1,2,83,51.32056851
1,3,4,1,2,84,48.98387372
1,3,4,1,2,85,46.32456368
1,3,4,1,2,86,43.35862034
1,3,4,1,2,87,40.09443704
1,3,4,1,2,88,36.53850504
1,3,4,1,2,89,32.70506961
1,3,4,1,2,90,28.62947877
1,3,4,1,2,91,24.38282289
1,3,4,1,2,92,20.08308891
1,3,4,1,2,93,15.89426327
1,3,4,1,2,94,12.00954896
1,3,4,1,2,95,8.622332044
1,3,4,1,2,96,5.896602512
1,3,4,1,2,97,3.944220532
1,3,4,1,2,98,2.810476044
1,3,4,1,2,99,2.466777937
1,3,4,1,2,100,2.815447782
1,3,4,1,3,0,16.86214789
1,3,4,1,3,1,17.31110607
1,3,4,1,3,2,17.69077101
1,3,4,1,3,3,18.0108881
1,3,4,1,3,4,18.28493215
1,3,4,1,3,5,18.51649508
1,3,4,1,3,6,18.69095886
1,3,4,1,3,7,18.77487127
1,3,4,1,3,8,18.72299961
1,3,4,1,3,9,18.49111853
1,3,4,1,3,10,18.0500537
1,3,4,1,3,11,17.39633164
1,3,4,1,3,12,16.55558279
1,3,4,1,3,13,15.57810722
1,3,4,1,3,14,14.52759541
1,3,4,1,3,15,13.46697183
1,3,4,1,3,16,12.44626079
1,3,4,1,3,17,11.49565291
1,3,4,1,3,18,10.62450331
1,3,4,1,3,19,9.824169122
1,3,4,1,3,20,9.073723131
1,3,4,1,3,21,8.347428972
1,3,4,1,3,22,7.623000724
1,3,4,1,3,23,6.887785572
1,3,4,1,3,24,6.139973565
1,3,4,1,3,25,5.384106243
1,3,4,1,3,26,4.623827596
1,3,4,1,3,27,3.856835211
1,3,4,1,3,28,3.074933812
1,3,4,1,3,29,2.268450914
1,3,4,1,3,30,1.431668619
1,3,4,1,3,31,0.566305781
1,3,4,1,3,32,-0.317524091
1,3,4,1,3,33,-1.202006754
1,3,4,1,3,34,-2.062998792
1,3,4,1,3,35,-2.87348229
1,3,4,1,3,36,-3.610728125
1,3,4,1,3,37,-4.266284413
1,3,4,1,3,38,-4.854104172
1,3,4,1,3,39,-5.411151001
1,3,4,1,3,40,-5.98730127
1,3,4,1,3,41,-6.627211325
1,3,4,1,3,42,-7.353071232
1,3,4,1,3,43,-8.156875971
1,3,4,1,3,44,-9.005805421
1,3,4,1,3,45,-9.856306972
1,3,4,1,3,46,-10.66995375
1,3,4,1,3,47,-11.42337934
1,3,4,1,3,48,-12.10841619
1,3,4,1,3,49,-12.7251817
1,3,4,1,3,50,-13.27390771
1,3,4,1,3,51,-13.75102154
1,3,4,1,3,52,-14.1509433
1,3,4,1,3,53,-14.47101832
1,3,4,1,3,54,-14.71517439
1,3,4,1,3,55,-14.89254471
1,3,4,1,3,56,-15.01047878
1,3,4,1,3,57,-15.0653198
1,3,4,1,3,58,-15.03604504
1,3,4,1,3,59,-14.88525703
1,3,4,1,3,60,-14.56736246
1,3,4,1,3,61,-14.04050842
1,3,4,1,3,62,-13.27725514
1,3,4,1,3,63,-12.27063354
1,3,4,1,3,64,-11.03532369
1,3,4,1,3,65,-9.604869393
1,3,4,1,3,66,-8.026604095
1,3,4,1,3,67,-6.354532459
1,3,4,1,3,68,-4.640712227
1,3,4,1,3,69,-2.926370755
1,3,4,1,3,70,-1.235575155
1,3,4,1,3,71,0.426095511
1,3,4,1,3,72,2.066648025
1,3,4,1,3,73,3.69902435
1,3,4,1,3,74,5.332356807
1,3,4,1,3,75,6.965913995
1,3,4,1,3,76,8.586660387
1,3,4,1,3,77,10.169935
1,3,4,1,3,78,11.68328849
1,3,4,1,3,79,13.09270589
1,3,4,1,3,80,14.36988797
1,3,4,1,3,81,15.49810541
1,3,4,1,3,82,16.47447812
1,3,4,1,3,83,17.30783561
1,3,4,1,3,84,18.01313146
1,3,4,1,3,85,18.6044082
1,3,4,1,3,86,19.08857804
1,3,4,1,3,87,19.46225852
1,3,4,1,3,88,19.71285584
1,3,4,1,3,89,19.8244757
1,3,4,1,3,90,19.78733254
1,3,4,1,3,91,19.60744452
1,3,4,1,3,92,19.3121396
1,3,4,1,3,93,18.94764006
1,3,4,1,3,94,18.56995264
1,3,4,1,3,95,18.23328897
1,3,4,1,3,96,17.98062548
1,3,4,1,3,97,17.83757944
1,3,4,1,3,98,17.8090313
1,3,4,1,3,99,17.87839366
1,3,4,1,3,100,18.01209996
1,3,4,2,1,0,-3.625994982
1,3,4,2,1,1,-3.642100191
1,3,4,2,1,2,-3.756809327
1,3,4,2,1,3,-3.960191426
1,3,4,2,1,4,-4.202404114
1,3,4,2,1,5,-4.407884367
1,3,4,2,1,6,-4.500106525
1,3,4,2,1,7,-4.425773451
1,3,4,2,1,8,-4.168830991
1,3,4,2,1,9,-3.751964634
1,3,4,2,1,10,-3.230597502
1,3,4,2,1,11,-2.680769443
1,3,4,2,1,12,-2.181642724
1,3,4,2,1,13,-1.795438205
1,3,4,2,1,14,-1.552828981
1,3,4,2,1,15,-1.450913532
1,3,4,2,1,16,-1.462086171
1,3,4,2,1,17,-1.547567044
1,3,4,2,1,18,-1.667884552
1,3,4,2,1,19,-1.788815611
1,3,4,2,1,20,-1.885430241
1,3,4,2,1,21,-1.94538969
1,3,4,2,1,22,-1.969941528
1,3,4,2,1,23,-1.970730172
1,3,4,2,1,24,-1.963386363
1,3,4,2,1,25,-1.96027748
1,3,4,2,1,26,-1.965955109
1,3,4,2,1,27,-1.977602651
1,3,4,2,1,28,-1.989200292
1,3,4,2,1,29,-1.995672991
1,3,4,2,1,30,-1.994084398
1,3,4,2,1,31,-1.982548786
1,3,4,2,1,32,-1.95971035
1,3,4,2,1,33,-1.926142801
1,3,4,2,1,34,-1.886019396
1,3,4,2,1,35,-1.846600447
1,3,4,2,1,36,-1.815429899
1,3,4,2,1,37,-1.797250757
1,3,4,2,1,38,-1.792695735
1,3,4,2,1,39,-1.799522681
1,3,4,2,1,40,-1.815731091
1,3,4,2,1,41,-1.8426472
1,3,4,2,1,42,-1.885378092
1,3,4,2,1,43,-1.949264666
1,3,4,2,1,44,-2.033934136
1,3,4,2,1,45,-2.129092365
1,3,4,2,1,46,-2.215915474
1,3,4,2,1,47,-2.274209649
1,3,4,2,1,48,-2.29123619
1,3,4,2,1,49,-2.267255917
1,3,4,2,1,50,-2.215127999
1,3,4,2,1,51,-2.154896979
1,3,4,2,1,52,-2.10680826
1,3,4,2,1,53,-2.086224894
1,3,4,2,1,54,-2.10221959
1,3,4,2,1,55,-2.158965985
1,3,4,2,1,56,-2.257902524
1,3,4,2,1,57,-2.399584038
1,3,4,2,1,58,-2.585315208
1,3,4,2,1,59,-2.818601254
1,3,4,2,1,60,-3.105686602
1,3,4,2,1,61,-3.454040871
1,3,4,2,1,62,-3.867587356
1,3,4,2,1,63,-4.338332187
1,3,4,2,1,64,-4.837367943
1,3,4,2,1,65,-5.311382732
1,3,4,2,1,66,-5.691159492
1,3,4,2,1,67,-5.912180563
1,3,4,2,1,68,-5.938571358
1,3,4,2,1,69,-5.777745428
1,3,4,2,1,70,-5.476660879
1,3,4,2,1,71,-5.102654326
1,3,4,2,1,72,-4.719619323
1,3,4,2,1,73,-4.370691555
1,3,4,2,1,74,-4.072759935
1,3,4,2,1,75,-3.82054211
1,3,4,2,1,76,-3.595504081
1,3,4,2,1,77,-3.374667923
1,3,4,2,1,78,-3.137078832
1,3,4,2,1,79,-2.868118761
1,3,4,2,1,80,-2.56298366
1,3,4,2,1,81,-2.229975737
1,3,4,2,1,82,-1.891620933
1,3,4,2,1,83,-1.582208968
1,3,4,2,1,84,-1.341970385
1,3,4,2,1,85,-1.20989677
1,3,4,2,1,86,-1.216552191
1,3,4,2,1,87,-1.377356085
1,3,4,2,1,88,-1.687607994
1,3,4,2,1,89,-2.120142488
1,3,4,2,1,90,-2.627887845
1,3,4,2,1,91,-3.152461572
1,3,4,2,1,92,-3.638553415
1,3,4,2,1,93,-4.048744472
1,3,4,2,1,94,-4.370491723
1,3,4,2,1,95,-4.611620741
1,3,4,2,1,96,-4.787217912
1,3,4,2,1,97,-4.906701473
1,3,4,2,1,98,-4.968516326
1,3,4,2,1,99,-4.96484279
1,3,4,2,1,100,-4.893144247
1,3,4,2,2,0,7.397348434
1,3,4,2,2,1,7.149625113
1,3,4,2,2,2,7.310479209
1,3,4,2,2,3,7.809245534
1,3,4,2,2,4,8.563505934
1,3,4,2,2,5,9.48599065
1,3,4,2,2,6,10.49283391
1,3,4,2,2,7,11.50997076
1,3,4,2,2,8,12.47411301
1,3,4,2,2,9,13.3278964
1,3,4,2,2,10,14.01427296
1,3,4,2,2,11,14.47679988
1,3,4,2,2,12,14.66935218
1,3,4,2,2,13,14.57091545
1,3,4,2,2,14,14.19620791
1,3,4,2,2,15,13.5938832
1,3,4,2,2,16,12.83352681
1,3,4,2,2,17,11.98746378
1,3,4,2,2,18,11.11592863
1,3,4,2,2,19,10.2601518
1,3,4,2,2,20,9.442666544
1,3,4,2,2,21,8.672229689
1,3,4,2,2,22,7.949962145
1,3,4,2,2,23,7.275221501
1,3,4,2,2,24,6.650259484
1,3,4,2,2,25,6.082825338
1,3,4,2,2,26,5.585200477
1,3,4,2,2,27,5.169118485
1,3,4,2,2,28,4.839444862
1,3,4,2,2,29,4.591288824
1,3,4,2,2,30,4.412509523
1,3,4,2,2,31,4.28942364
1,3,4,2,2,32,4.211396012
1,3,4,2,2,33,4.171966541
1,3,4,2,2,34,4.167081021
1,3,4,2,2,35,4.192255303
1,3,4,2,2,36,4.240235502
1,3,4,2,2,37,4.30004539
1,3,4,2,2,38,4.357865059
1,3,4,2,2,39,4.399560804
1,3,4,2,2,40,4.41370516
1,3,4,2,2,41,4.393680039
1,3,4,2,2,42,4.338224983
1,3,4,2,2,43,4.251190497
1,3,4,2,2,44,4.14190917
1,3,4,2,2,45,4.026024467
1,3,4,2,2,46,3.924706101
1,3,4,2,2,47,3.860260986
1,3,4,2,2,48,3.849026922
1,3,4,2,2,49,3.895453719
1,3,4,2,2,50,3.992156356
1,3,4,2,2,51,4.127834826
1,3,4,2,2,52,4.299697793
1,3,4,2,2,53,4.523778751
1,3,4,2,2,54,4.837663228
1,3,4,2,2,55,5.295638618
1,3,4,2,2,56,5.960579691
1,3,4,2,2,57,6.896401133
1,3,4,2,2,58,8.161871935
1,3,4,2,2,59,9.80454445
1,3,4,2,2,60,11.85396557
1,3,4,2,2,61,14.31409932
1,3,4,2,2,62,17.15710773
1,3,4,2,2,63,20.32186302
1,3,4,2,2,64,23.72089821
1,3,4,2,2,65,27.25530588
1,3,4,2,2,66,30.83192225
1,3,4,2,2,67,34.37503276
1,3,4,2,2,68,37.82825962
1,3,4,2,2,69,41.14927125
1,3,4,2,2,70,44.30266907
1,3,4,2,2,71,47.254822
1,3,4,2,2,72,49.9710059
1,3,4,2,2,73,52.41429834
1,3,4,2,2,74,54.54666714
1,3,4,2,2,75,56.33255521
1,3,4,2,2,76,57.74365721
1,3,4,2,2,77,58.76288074
1,3,4,2,2,78,59.38561332
1,3,4,2,2,79,59.6176456
1,3,4,2,2,80,59.46921082
1,3,4,2,2,81,58.94648074
1,3,4,2,2,82,58.04446546
1,3,4,2,2,83,56.74553717
1,3,4,2,2,84,55.02526239
1,3,4,2,2,85,52.86317792
1,3,4,2,2,86,50.25436608
1,3,4,2,2,87,47.21805728
1,3,4,2,2,88,43.80012849
1,3,4,2,2,89,40.07046709
1,3,4,2,2,90,36.11739609
1,3,4,2,2,91,32.04240247
1,3,4,2,2,92,27.95411612
1,3,4,2,2,93,23.95927444
1,3,4,2,2,94,20.1524917
1,3,4,2,2,95,16.61162138
1,3,4,2,2,96,13.40249183
1,3,4,2,2,97,10.58726945
1,3,4,2,2,98,8.228049101
1,3,4,2,2,99,6.381115972
1,3,4,2,2,100,5.084111947
1,3,4,2,3,0,19.88633079
1,3,4,2,3,1,19.44723967
1,3,4,2,3,2,19.08081556
1,3,4,2,3,3,18.7838095
1,3,4,2,3,4,18.54149485
1,3,4,2,3,5,18.3271998
1,3,4,2,3,6,18.10725969
1,3,4,2,3,7,17.84875022
1,3,4,2,3,8,17.52557574
1,3,4,2,3,9,17.11951116
1,3,4,2,3,10,16.61683259
1,3,4,2,3,11,16.00493556
1,3,4,2,3,12,15.27345699
1,3,4,2,3,13,14.41933739
1,3,4,2,3,14,13.45136287
1,3,4,2,3,15,12.38998178
1,3,4,2,3,16,11.26248579
1,3,4,2,3,17,10.09639209
1,3,4,2,3,18,8.915129798
1,3,4,2,3,19,7.738007454
1,3,4,2,3,20,6.582907304
1,3,4,2,3,21,5.468331138
1,3,4,2,3,22,4.412712145
1,3,4,2,3,23,3.431913623
1,3,4,2,3,24,2.536920994
1,3,4,2,3,25,1.732492724
1,3,4,2,3,26,1.01593937
1,3,4,2,3,27,0.37605671
1,3,4,2,3,28,-0.206235623
1,3,4,2,3,29,-0.753618425
1,3,4,2,3,30,-1.285557842
1,3,4,2,3,31,-1.81221093
1,3,4,2,3,32,-2.331907599
1,3,4,2,3,33,-2.833150414
1,3,4,2,3,34,-3.299889712
1,3,4,2,3,35,-3.718284186
1,3,4,2,3,36,-4.082620315
1,3,4,2,3,37,-4.398372009
1,3,4,2,3,38,-4.681501321
1,3,4,2,3,39,-4.954340626
1,3,4,2,3,40,-5.239939098
1,3,4,2,3,41,-5.557293563
1,3,4,2,3,42,-5.919648307
1,3,4,2,3,43,-6.335759137
1,3,4,2,3,44,-6.811428977
1,3,4,2,3,45,-7.349094963
1,3,4,2,3,46,-7.946350475
1,3,4,2,3,47,-8.596389524
1,3,4,2,3,48,-9.291606904
1,3,4,2,3,49,-10.02787368
1,3,4,2,3,50,-10.80504653
1,3,4,2,3,51,-11.62136872
1,3,4,2,3,52,-12.46403178
1,3,4,2,3,53,-13.30176577
1,3,4,2,3,54,-14.08527075
1,3,4,2,3,55,-14.75604929
1,3,4,2,3,56,-15.25804536
1,3,4,2,3,57,-15.54594106
1,3,4,2,3,58,-15.58832844
1,3,4,2,3,59,-15.36815339
1,3,4,2,3,60,-14.8826085
1,3,4,2,3,61,-14.14275443
1,3,4,2,3,62,-13.17151218
1,3,4,2,3,63,-11.99892191
1,3,4,2,3,64,-10.65503689
1,3,4,2,3,65,-9.16324356
1,3,4,2,3,66,-7.538040698
1,3,4,2,3,67,-5.788499352
1,3,4,2,3,68,-3.924254521
1,3,4,2,3,69,-1.959465142
1,3,4,2,3,70,0.086786292
1,3,4,2,3,71,2.191294113
1,3,4,2,3,72,4.326301565
1,3,4,2,3,73,6.458427611
1,3,4,2,3,74,8.549919097
1,3,4,2,3,75,10.56363181
1,3,4,2,3,76,12.47012596
1,3,4,2,3,77,14.25375832
1,3,4,2,3,78,15.91470134
1,3,4,2,3,79,17.46630054
1,3,4,2,3,80,18.92843789
1,3,4,2,3,81,20.31882728
1,3,4,2,3,82,21.64453907
1,3,4,2,3,83,22.89599765
1,3,4,2,3,84,24.04536665
1,3,4,2,3,85,25.04885141
1,3,4,2,3,86,25.8524034
1,3,4,2,3,87,26.39996696
1,3,4,2,3,88,26.6442807
1,3,4,2,3,89,26.55954959
1,3,4,2,3,90,26.15195203
1,3,4,2,3,91,25.4631031
1,3,4,2,3,92,24.56216588
1,3,4,2,3,93,23.5304461
1,3,4,2,3,94,22.44585982
1,3,4,2,3,95,21.37371709
1,3,4,2,3,96,20.36476565
1,3,4,2,3,97,19.45680366
1,3,4,2,3,98,18.67639991
1,3,4,2,3,99,18.0382178
1,3,4,2,3,100,17.54272267
1,3,5,1,1,0,6.415386251
1,3,5,1,1,1,5.980468641
1,3,5,1,1,2,5.219299685
1,3,5,1,1,3,4.265350722
1,3,5,1,1,4,3.320342754
1,3,5,1,1,5,2.591942419
1,3,5,1,1,6,2.233962948
1,3,5,1,1,7,2.31161769
1,3,5,1,1,8,2.796635831
1,3,5,1,1,9,3.588061788
1,3,5,1,1,10,4.545550873
1,3,5,1,1,11,5.526294003
1,3,5,1,1,12,6.415623141
1,3,5,1,1,13,7.144687885
1,3,5,1,1,14,7.695038752
1,3,5,1,1,15,8.091163685
1,3,5,1,1,16,8.385372014
1,3,5,1,1,17,8.637987324
1,3,5,1,1,18,8.898858819
1,3,5,1,1,19,9.195707109
1,3,5,1,1,20,9.531050288
1,3,5,1,1,21,9.886852476
1,3,5,1,1,22,10.23342938
1,3,5,1,1,23,10.53991412
1,3,5,1,1,24,10.78321638
1,3,5,1,1,25,10.95311928
1,3,5,1,1,26,11.05311991
1,3,5,1,1,27,11.09741361
1,3,5,1,1,28,11.10554005
1,3,5,1,1,29,11.09636844
1,3,5,1,1,30,11.08347821
1,3,5,1,1,31,11.07333691
1,3,5,1,1,32,11.06604716
1,3,5,1,1,33,11.05747962
1,3,5,1,1,34,11.04131681
1,3,5,1,1,35,11.01055375
1,3,5,1,1,36,10.95869452
1,3,5,1,1,37,10.88073775
1,3,5,1,1,38,10.77374535
1,3,5,1,1,39,10.63697753
1,3,5,1,1,40,10.47208452
1,3,5,1,1,41,10.28368277
1,3,5,1,1,42,10.07988745
1,3,5,1,1,43,9.871590413
1,3,5,1,1,44,9.669812875
1,3,5,1,1,45,9.481921387
1,3,5,1,1,46,9.308319262
1,3,5,1,1,47,9.141212173
1,3,5,1,1,48,8.966400106
1,3,5,1,1,49,8.768010174
1,3,5,1,1,50,8.534333301
1,3,5,1,1,51,8.261607977
1,3,5,1,1,52,7.953546845
1,3,5,1,1,53,7.61707221
1,3,5,1,1,54,7.257031506
1,3,5,1,1,55,6.872930753
1,3,5,1,1,56,6.459203053
1,3,5,1,1,57,6.008558633
1,3,5,1,1,58,5.515960681
1,3,5,1,1,59,4.979563554
1,3,5,1,1,60,4.396174433
1,3,5,1,1,61,3.752463058
1,3,5,1,1,62,3.016764582
1,3,5,1,1,63,2.137329496
1,3,5,1,1,64,1.051254965
1,3,5,1,1,65,-0.29491964
1,3,5,1,1,66,-1.914535282
1,3,5,1,1,67,-3.74628843
1,3,5,1,1,68,-5.630570175
1,3,5,1,1,69,-7.316985601
1,3,5,1,1,70,-8.517558439
1,3,5,1,1,71,-8.988193052
1,3,5,1,1,72,-8.598577785
1,3,5,1,1,73,-7.362078065
1,3,5,1,1,74,-5.424465944
1,3,5,1,1,75,-3.027372147
1,3,5,1,1,76,-0.453531096
1,3,5,1,1,77,2.034402163
1,3,5,1,1,78,4.244732546
1,3,5,1,1,79,6.08113503
1,3,5,1,1,80,7.535542728
1,3,5,1,1,81,8.660908382
1,3,5,1,1,82,9.535536785
1,3,5,1,1,83,10.2312148
1,3,5,1,1,84,10.79169079
1,3,5,1,1,85,11.22499725
1,3,5,1,1,86,11.509904
1,3,5,1,1,87,11.6108841
1,3,5,1,1,88,11.49541299
1,3,5,1,1,89,11.14913421
1,3,5,1,1,90,10.5875701
1,3,5,1,1,91,9.863358254
1,3,5,1,1,92,9.064591766
1,3,5,1,1,93,8.30187596
1,3,5,1,1,94,7.682877246
1,3,5,1,1,95,7.280000031
1,3,5,1,1,96,7.103755195
1,3,5,1,1,97,7.093337857
1,3,5,1,1,98,7.131604029
1,3,5,1,1,99,7.079048569
1,3,5,1,1,100,6.819410095
1,3,5,1,2,0,3.07368878
1,3,5,1,2,1,4.089598804
1,3,5,1,2,2,5.427202908
1,3,5,1,2,3,6.969656322
1,3,5,1,2,4,8.637285425
1,3,5,1,2,5,10.37619848
1,3,5,1,2,6,12.13683504
1,3,5,1,2,7,13.85679196
1,3,5,1,2,8,15.45726881
1,3,5,1,2,9,16.85269703
1,3,5,1,2,10,17.96625161
1,3,5,1,2,11,18.74405651
1,3,5,1,2,12,19.16494091
1,3,5,1,2,13,19.24400463
1,3,5,1,2,14,19.0306591
1,3,5,1,2,15,18.59974016
1,3,5,1,2,16,18.03714231
1,3,5,1,2,17,17.42260193
1,3,5,1,2,18,16.81504373
1,3,5,1,2,19,16.24596903
1,3,5,1,2,20,15.72126432
1,3,5,1,2,21,15.22891212
1,3,5,1,2,22,14.7483811
1,3,5,1,2,23,14.25971743
1,3,5,1,2,24,13.75049495
1,3,5,1,2,25,13.21868775
1,3,5,1,2,26,12.67095532
1,3,5,1,2,27,12.117577
1,3,5,1,2,28,11.56712921
1,3,5,1,2,29,11.02372296
1,3,5,1,2,30,10.48761552
1,3,5,1,2,31,9.958030087
1,3,5,1,2,32,9.436200378
1,3,5,1,2,33,8.926969106
1,3,5,1,2,34,8.438099499
1,3,5,1,2,35,7.977601064
1,3,5,1,2,36,7.550543575
1,3,5,1,2,37,7.157034717
1,3,5,1,2,38,6.792159957
1,3,5,1,2,39,6.447919929
1,3,5,1,2,40,6.116618396
1,3,5,1,2,41,5.79481623
1,3,5,1,2,42,5.486542737
1,3,5,1,2,43,5.204177847
1,3,5,1,2,44,4.966318004
1,3,5,1,2,45,4.792951247
1,3,5,1,2,46,4.699170523
1,3,5,1,2,47,4.689656241
1,3,5,1,2,48,4.756707339
1,3,5,1,2,49,4.883910157
1,3,5,1,2,50,5.054601699
1,3,5,1,2,51,5.261187587
1,3,5,1,2,52,5.511071883
1,3,5,1,2,53,5.827185215
1,3,5,1,2,54,6.244050482
1,3,5,1,2,55,6.80172012
1,3,5,1,2,56,7.539872848
1,3,5,1,2,57,8.493959305
1,3,5,1,2,58,9.693822914
1,3,5,1,2,59,11.16367081
1,3,5,1,2,60,12.92198388
1,3,5,1,2,61,14.98082216
1,3,5,1,2,62,17.34441327
1,3,5,1,2,63,20.006004
1,3,5,1,2,64,22.94205523
1,3,5,1,2,65,26.10592311
1,3,5,1,2,66,29.42817388
1,3,5,1,2,67,32.82893604
1,3,5,1,2,68,36.23698929
1,3,5,1,2,69,39.59979994
1,3,5,1,2,70,42.87507224
1,3,5,1,2,71,46.01244881
1,3,5,1,2,72,48.94247407
1,3,5,1,2,73,51.58121988
1,3,5,1,2,74,53.84548746
1,3,5,1,2,75,55.66815755
1,3,5,1,2,76,57.00717442
1,3,5,1,2,77,57.84713175
1,3,5,1,2,78,58.19490532
1,3,5,1,2,79,58.07315947
1,3,5,1,2,80,57.51379959
1,3,5,1,2,81,56.55234525
1,3,5,1,2,82,55.22254785
1,3,5,1,2,83,53.55121684
1,3,5,1,2,84,51.55418934
1,3,5,1,2,85,49.23478326
1,3,5,1,2,86,46.58633254
1,3,5,1,2,87,43.5985393
1,3,5,1,2,88,40.26608816
1,3,5,1,2,89,36.59718844
1,3,5,1,2,90,32.62117489
1,3,5,1,2,91,28.39790276
1,3,5,1,2,92,24.0304902
1,3,5,1,2,93,19.67746283
1,3,5,1,2,94,15.54742493
1,3,5,1,2,95,11.86629003
1,3,5,1,2,96,8.828754863
1,3,5,1,2,97,6.561208375
1,3,5,1,2,98,5.110145632
1,3,5,1,2,99,4.446871379
1,3,5,1,2,100,4.481732431
1,3,5,1,3,0,18.06637916
1,3,5,1,3,1,18.22151699
1,3,5,1,3,2,18.36616108
1,3,5,1,3,3,18.49729914
1,3,5,1,3,4,18.62709063
1,3,5,1,3,5,18.7686293
1,3,5,1,3,6,18.92049673
1,3,5,1,3,7,19.05844608
1,3,5,1,3,8,19.13687366
1,3,5,1,3,9,19.09836656
1,3,5,1,3,10,18.88649893
1,3,5,1,3,11,18.4583698
1,3,5,1,3,12,17.79516513
1,3,5,1,3,13,16.90915248
1,3,5,1,3,14,15.8462824
1,3,5,1,3,15,14.68043367
1,3,5,1,3,16,13.4981146
1,3,5,1,3,17,12.37667282
1,3,5,1,3,18,11.36518779
1,3,5,1,3,19,10.47712786
1,3,5,1,3,20,9.695172886
1,3,5,1,3,21,8.98333251
1,3,5,1,3,22,8.299253109
1,3,5,1,3,23,7.603701122
1,3,5,1,3,24,6.866703702
1,3,5,1,3,25,6.070651896
1,3,5,1,3,26,5.211212691
1,3,5,1,3,27,4.296169917
1,3,5,1,3,28,3.342925324
1,3,5,1,3,29,2.375255286
1,3,5,1,3,30,1.420093375
1,3,5,1,3,31,0.504188013
1,3,5,1,3,32,-0.349603553
1,3,5,1,3,33,-1.126093474
1,3,5,1,3,34,-1.8211894
1,3,5,1,3,35,-2.444033654
1,3,5,1,3,36,-3.017143514
1,3,5,1,3,37,-3.573475812
1,3,5,1,3,38,-4.150285744
1,3,5,1,3,39,-4.780815381
1,3,5,1,3,40,-5.486132804
1,3,5,1,3,41,-6.269961639
1,3,5,1,3,42,-7.117922145
1,3,5,1,3,43,-8.001279152
1,3,5,1,3,44,-8.883570462
1,3,5,1,3,45,-9.72813507
1,3,5,1,3,46,-10.50494966
1,3,5,1,3,47,-11.19556634
1,3,5,1,3,48,-11.79549117
1,3,5,1,3,49,-12.31355425
1,3,5,1,3,50,-12.76853077
1,3,5,1,3,51,-13.18383236
1,3,5,1,3,52,-13.5813244
1,3,5,1,3,53,-13.97546554
1,3,5,1,3,54,-14.36889349
1,3,5,1,3,55,-14.75051992
1,3,5,1,3,56,-15.09638962
1,3,5,1,3,57,-15.37252724
1,3,5,1,3,58,-15.53886933
1,3,5,1,3,59,-15.55383401
1,3,5,1,3,60,-15.37931231
1,3,5,1,3,61,-14.98490091
1,3,5,1,3,62,-14.35022552
1,3,5,1,3,63,-13.4658321
1,3,5,1,3,64,-12.33438326
1,3,5,1,3,65,-10.97305446
1,3,5,1,3,66,-9.414756325
1,3,5,1,3,67,-7.704638553
1,3,5,1,3,68,-5.89073062
1,3,5,1,3,69,-4.013171344
1,3,5,1,3,70,-2.098473045
1,3,5,1,3,71,-0.161375316
1,3,5,1,3,72,1.788488459
1,3,5,1,3,73,3.739872793
1,3,5,1,3,74,5.675958631
1,3,5,1,3,75,7.574011867
1,3,5,1,3,76,9.40804849
1,3,5,1,3,77,11.15296689
1,3,5,1,3,78,12.78901837
1,3,5,1,3,79,14.30572084
1,3,5,1,3,80,15.70362322
1,3,5,1,3,81,16.99249809
1,3,5,1,3,82,18.18531996
1,3,5,1,3,83,19.28972074
1,3,5,1,3,84,20.30007757
1,3,5,1,3,85,21.19373861
1,3,5,1,3,86,21.93424594
1,3,5,1,3,87,22.48089743
1,3,5,1,3,88,22.80114274
1,3,5,1,3,89,22.88037053
1,3,5,1,3,90,22.72541119
1,3,5,1,3,91,22.36302068
1,3,5,1,3,92,21.8356746
1,3,5,1,3,93,21.19673825
1,3,5,1,3,94,20.50402249
1,3,5,1,3,95,19.81184864
1,3,5,1,3,96,19.16382454
1,3,5,1,3,97,18.58915554
